target_id,text,source,week,reviewer_id,draft_key,round_id,project_title,reviewer_group,persona_id,persona_name,opinion_type,decision_axis
synth.owner05,사람의 몸을 효율적인 도구처럼만 설명하면 개인의 의사와 체험의 의미가 작업 성공에 가려질 수 있다.,ai,3,synth.observer04,top5-20260909-D05-044,,Human Operator,observer,,,concern,
synth.owner05,이 사례는 AI의 제안을 따르는 일을 화면 속 선택에서 신체적 행위까지 확장해 생각하게 한다.,ai,4,synth.observer04,top5-20260909-D05-045,,Human Operator,observer,,,review,
synth.owner05,시연에서 가능한 손동작과 아직 다루지 못한 작업을 구분한 목록이 있으면 활용 범위를 이해하기 좋겠다.,ai,1,synth.observer05,top5-20260909-D05-046,,Human Operator,observer,,,question,
synth.owner05,특정 도구를 사용하는 짧은 성공 장면만으로 일상 작업 전반을 지원한다고 기대하기는 어렵다.,ai,3,synth.observer05,top5-20260909-D05-047,,Human Operator,observer,,,concern,
synth.owner05,작업 성과 외에도 준비 시간과 사용자가 개입한 횟수를 함께 제시하면 실제 사용 과정을 판단하는 데 도움이 되겠다.,ai,2,synth.observer05,top5-20260909-D05-048,,Human Operator,observer,,,idea,
synth.owner05,동작을 직접 유도하는 방식이 눈에 띄지만 어떤 과제에서는 문자나 시각적 안내만으로도 충분할 수 있어 적용 이유를 설명하면 좋겠다.,ai,4,synth.observer05,top5-20260909-D05-049,,Human Operator,observer,,,tradeoff,
synth.owner05,장치가 특히 유용할 것으로 예상하는 하나의 과제를 정하고 기존 안내 방식과 비교하는 후속 프로젝트를 제안한다.,ai,3,synth.observer05,top5-20260909-D05-050,,Human Operator,observer,,,idea,
synth.owner01,광학 기록이 필요한 답사에는 생성 카메라를 쓰지 않겠다.,ai,2,synth.peer01,top5-r2-D01-001,persona_extension,Paragraphica,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,position,documentary_use
synth.owner01,보통 카메라의 사진 한 장과 이 장치의 이미지 한 장을 한 쌍으로 남기고 싶다. 둘이 어긋난 부분을 삭제하지 않고 장소 기록의 빈틈으로 다루겠다.,ai,2,synth.peer01,top5-r2-D01-002,persona_extension,Paragraphica,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,proposal,counter_archive
synth.owner01,주변 장소 데이터에 등록되지 않은 노점이나 임시 모임은 이 카메라의 장소 묘사에서 어떻게 존재할 수 있을까?,ai,1,synth.peer01,top5-r2-D01-003,persona_extension,Paragraphica,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,question,missing_evidence
synth.owner01,렌즈가 없다면 장치를 앞쪽으로 겨누는 동작도 굳이 유지할 이유가 없어 보인다. 테이블 위에서 지도처럼 조작하는 형태가 데이터 탐색에는 더 솔직하다.,ai,4,synth.peer01,top5-r2-D01-004,persona_extension,Paragraphica,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,position,orientation
synth.owner01,모든 생성 결과를 저장하는 기능은 원하지 않는다. 내가 기록으로 채택한 결과와 버린 결과 사이에 선택이 있어야 내 작업이라고 느낄 것 같다.,ai,4,synth.peer01,top5-r2-D01-005,persona_extension,Paragraphica,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,tradeoff,selective_saving
synth.owner01,다이얼 하나의 고장 때문에 몸체 전체를 버리는 설계라면 만들지 않겠다.,ai,2,synth.peer02,top5-r2-D01-006,persona_extension,Paragraphica,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,priority,repairability
synth.owner01,다음 버전은 외관을 새로 출력하기보다 기존 몸체 안에 다른 회로를 넣는 과제로 잡겠다. 생성 기술이 바뀌어도 손에 익은 물건은 남길 수 있다.,ai,3,synth.peer02,top5-r2-D01-007,persona_extension,Paragraphica,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,proposal,reuse
synth.owner01,이미지 한 장을 만들 때 어떤 유료 서비스와 지속적인 관리가 필요한가? 공개 코드만으로 내가 유지할 수 있는 장치인지 판단하고 싶다.,ai,1,synth.peer02,top5-r2-D01-008,persona_extension,Paragraphica,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,question,dependency_cost
synth.owner01,인터넷이 없는 답사에서는 생성이 끝날 때까지 기다리지 않겠다. 현장에서 확보한 정보로 나중에 한 번 생성하는 방식도 내 작업에는 충분하다.,ai,2,synth.peer02,top5-r2-D01-009,persona_extension,Paragraphica,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,position,offline_value
synth.owner01,몸체를 완벽히 감추는 마감보다 다이얼의 배선이 보이는 수리용 뒷판을 선택하겠다. 어떻게 고치는지 보이는 것이 내게는 제품의 완성도다.,ai,2,synth.peer02,top5-r2-D01-010,persona_extension,Paragraphica,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,proposal,material_visibility
synth.owner01,실제 장소를 충실히 닮은 결과보다 낯선 풍경이 나오는 순간을 기대한다.,ai,2,synth.peer03,top5-r2-D01-011,persona_extension,Paragraphica,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,position,productive_fiction
synth.owner01,이미지를 확인하지 않고 세 사람이 다이얼을 하나씩 맡아 돌리는 공연을 해보고 싶다. 셔터를 누른 뒤에야 서로의 선택이 어떤 장면을 만들었는지 알게 하는 방식이다.,ai,2,synth.peer03,top5-r2-D01-012,persona_extension,Paragraphica,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,proposal,chance_performance
synth.owner01,생성 시간을 전부 줄일 필요는 없다. 셔터 뒤의 기다림을 침묵으로 남기면 즉시 결과를 얻는 카메라와 다른 리듬을 만들 수 있다.,ai,3,synth.peer03,top5-r2-D01-013,persona_extension,Paragraphica,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,position,waiting_as_form
synth.owner01,가장 마음에 드는 결과를 고르게 하는 대신 첫 결과로 짧은 이야기를 시작하는 규칙을 제안한다. 다시 생성하며 더 예쁜 이미지를 찾는 경쟁은 피하고 싶다.,ai,1,synth.peer03,top5-r2-D01-014,persona_extension,Paragraphica,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,proposal,anti_optimization
synth.owner01,앞을 향해 겨누는 동작은 남기고 싶다. 광학적으로 아무 역할이 없어도 누군가와 함께 풍경을 향해 선다는 행동 자체가 이 물건의 의미일 수 있다.,ai,3,synth.peer03,top5-r2-D01-015,persona_extension,Paragraphica,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,interpretation,camera_gesture
synth.owner01,이번 학기 과제라면 다이얼 세 개를 모두 구현하지 않겠다. 반경 하나가 결과를 바꾸는 사례를 제대로 보여주는 쪽을 택하겠다.,ai,1,synth.peer04,top5-r2-D01-016,persona_extension,Paragraphica,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,priority,scope_reduction
synth.owner01,"같은 환경 문장과 이미지를 웹페이지에서도 만들 수 있다면, 심사에서 물리적 몸체의 필요성을 어떤 장면으로 입증할 수 있을까?",ai,2,synth.peer04,top5-r2-D01-017,persona_extension,Paragraphica,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,question,hardware_necessity
synth.owner01,동일한 생성 기능을 키보드와 다이얼로 각각 조작하게 해보자. 장치를 제작한 시간이 사용자 행동에 어떤 차이를 주는지 확인하는 것이 우선이다.,ai,3,synth.peer04,top5-r2-D01-018,persona_extension,Paragraphica,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,proposal,ablation_of_form
synth.owner01,발표에서는 우연히 좋은 그림이 나오는 데 기대고 싶지 않다. 새로운 생성과 사전에 확보한 예시를 구분해 준비해두겠다.,ai,3,synth.peer04,top5-r2-D01-019,persona_extension,Paragraphica,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,position,repeatability_for_demo
synth.owner01,열 명에게 재미있었는지 묻기보다 두 명이 서로 다른 반경을 고른 이유를 자세히 듣겠다. 이번 과제에서 설명할 수 있는 질문의 수를 줄이고 싶다.,ai,3,synth.peer04,top5-r2-D01-020,persona_extension,Paragraphica,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,tradeoff,limited_evaluation
synth.owner01,동네 모임에서는 반경을 함께 정하는 데 시간을 쓰겠다. 촬영자가 버튼을 누르기 전에 어디까지를 우리 동네로 부를지 각자 지도에 표시하게 하고 싶다. 의견이 갈리면 투표로 하나를 고르기보다 다른 범위로 각각 생성하겠다. 이미지가 합의를 대신하는 결과물이 되는 것은 원하지 않는다.,ai,2,synth.peer05,top5-r2-D01-021,persona_extension,Paragraphica,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,proposal,collective_radius
synth.owner01,결과물의 저자를 셔터를 누른 사람 한 명으로 적고 싶지 않다. 환경을 설명하고 설정을 정한 사람들도 이미지의 형성에 참여한다.,ai,3,synth.peer05,top5-r2-D01-022,persona_extension,Paragraphica,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,position,shared_authorship
synth.owner01,"장소 데이터에서 유명 상점은 잘 잡히고 오래된 쉼터는 빠진다면, 주민이 직접 선택한 장소 목록을 입력으로 쓸 수 있을까?",ai,4,synth.peer05,top5-r2-D01-023,persona_extension,Paragraphica,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,question,local_selection
synth.owner01,서로 다른 모임이 같은 구역을 어떻게 묘사하는지 비교하는 전시를 제안한다. 합의된 대표 이미지 한 장으로 마무리하지 않고 여러 결과를 함께 남기겠다.,ai,4,synth.peer05,top5-r2-D01-024,persona_extension,Paragraphica,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,proposal,contested_place
synth.owner01,공개 전시는 이야기를 널리 나누기 좋지만 동네의 모든 생성 이미지를 외부인이 가져가게 하지는 않겠다. 공개할 결과는 참여자가 고르게 하고 싶다.,ai,2,synth.peer05,top5-r2-D01-025,persona_extension,Paragraphica,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,tradeoff,ownership_of_output
synth.owner01,점심시간에 잠깐 들른다면 다이얼 공부까지 하고 싶지는 않다. 한 번 누르고 결과 하나를 보는 체험이면 충분하다.,ai,4,synth.observer01,top5-r2-D01-026,persona_extension,Paragraphica,observer,r2.hurried_visitor,짧게 들르는 방문객,position,time_budget
synth.owner01,이미지를 기다리다가 자리를 떠나도 되는가? 도중에 중단한 사람이 다음 관객의 체험을 막지 않았으면 한다.,ai,1,synth.observer01,top5-r2-D01-027,persona_extension,Paragraphica,observer,r2.hurried_visitor,짧게 들르는 방문객,question,interruption
synth.owner01,"처음에는 추천 설정 하나로 바로 시작하고, 결과가 마음에 걸릴 때만 다이얼을 만져보고 싶다. 설정을 이해해야만 참여할 수 있는 순서는 부담스럽다.",ai,1,synth.observer01,top5-r2-D01-028,persona_extension,Paragraphica,observer,r2.hurried_visitor,짧게 들르는 방문객,proposal,quick_mode
synth.owner01,이미지 한 장을 받으려고 이메일을 남기지는 않겠다.,ai,1,synth.observer01,top5-r2-D01-029,persona_extension,Paragraphica,observer,r2.hurried_visitor,짧게 들르는 방문객,position,no_followup
synth.owner01,내가 원하는 것은 환경 데이터 전체 목록보다 결과가 언제 나오는지에 대한 감각이다. 자세한 설명은 시간 여유가 있는 날 읽겠다.,ai,1,synth.observer01,top5-r2-D01-030,persona_extension,Paragraphica,observer,r2.hurried_visitor,짧게 들르는 방문객,tradeoff,speed_over_detail
synth.owner01,외부 장소 서비스가 사라진 뒤에도 이 작품의 한 장면을 다시 실행할 수 있을까? 전시 때의 화면 녹화만으로는 조작의 관계를 보존하기 어렵다.,ai,4,synth.observer02,top5-r2-D01-031,persona_extension,Paragraphica,observer,r2.conservator,보존과 재시연을 계획하는 관찰자,question,future_reconstruction
synth.owner01,"보존할 때 생성 이미지 파일만 받아서는 부족하다. 당시 환경 문장과 조작값, 소프트웨어 버전을 연결해 남기고 외부 서비스가 없을 때 어떤 부분까지 재현할 수 있는지도 기록하겠다. 시간이 지나 다른 모델을 쓰게 되면 기존 장면을 덮어쓰지 않고 별도 버전으로 보관하겠다.",ai,3,synth.observer02,top5-r2-D01-032,persona_extension,Paragraphica,observer,r2.conservator,보존과 재시연을 계획하는 관찰자,proposal,versioned_work
synth.owner01,미래에 더 좋은 생성 모델이 나와도 원작의 결과를 자동으로 교체하지 않겠다. 덜 정교한 이미지도 특정 시기의 작품을 구성한다.,ai,3,synth.observer02,top5-r2-D01-033,persona_extension,Paragraphica,observer,r2.conservator,보존과 재시연을 계획하는 관찰자,position,authenticity_of_change
synth.owner01,원래 다이얼의 저항감과 새 부품의 저항감이 다르면 같은 작품으로 볼 수 있을까? 보존 기준에 촉각적 조작감이 포함되는지 듣고 싶다.,ai,1,synth.observer02,top5-r2-D01-034,persona_extension,Paragraphica,observer,r2.conservator,보존과 재시연을 계획하는 관찰자,question,irreplaceable_part
synth.owner01,생성 지연을 포함한 원래 작동을 남기는 버전과 빠르게 시연하는 버전을 따로 관리하겠다. 관람 편의 때문에 작품의 시간적 성격을 지우고 싶지는 않다.,ai,1,synth.observer02,top5-r2-D01-035,persona_extension,Paragraphica,observer,r2.conservator,보존과 재시연을 계획하는 관찰자,tradeoff,preserving_latency
synth.owner01,생성이 끝났다는 이유로 화면이 갑자기 밝아지는 방식은 원하지 않는다. 결과를 여는 순간은 내가 고르고 싶다.,ai,2,synth.observer03,top5-r2-D01-036,persona_extension,Paragraphica,observer,r2.boundary_visitor,감각 노출과 신체 참여 범위를 직접 정하는 방문객,position,sensory_control
synth.owner01,화면 밝기와 전환 속도를 체험 시작 전에 고정할 수 있으면 참여하겠다. 이미지마다 밝기가 달라져도 장치의 반응까지 갑작스럽지 않았으면 한다.,ai,2,synth.observer03,top5-r2-D01-037,persona_extension,Paragraphica,observer,r2.boundary_visitor,감각 노출과 신체 참여 범위를 직접 정하는 방문객,proposal,predictable_display
synth.owner01,결과 이미지를 보지 않고 생성에 사용한 환경 문장만 읽어도 체험이 성립하는가? 나는 그 문장들이 어떤 장소를 상상하게 하는지에 더 관심이 있다.,ai,1,synth.observer03,top5-r2-D01-038,persona_extension,Paragraphica,observer,r2.boundary_visitor,감각 노출과 신체 참여 범위를 직접 정하는 방문객,question,nonvisual_result
synth.owner01,내가 확인하기 전에 결과가 큰 화면에 공개된다면 사용하지 않겠다.,ai,2,synth.observer03,top5-r2-D01-039,persona_extension,Paragraphica,observer,r2.boundary_visitor,감각 노출과 신체 참여 범위를 직접 정하는 방문객,position,refusal_of_shared_screen
synth.owner01,낯선 이미지가 나오는 것은 괜찮지만 언제 나타날지까지 예측할 수 없을 필요는 없다. 내용의 놀라움과 장치 반응의 불확실성을 구분해줬으면 한다.,ai,4,synth.observer03,top5-r2-D01-040,persona_extension,Paragraphica,observer,r2.boundary_visitor,감각 노출과 신체 참여 범위를 직접 정하는 방문객,tradeoff,control_vs_surprise
synth.owner01,이미 없어진 동네를 떠올리는 자리에서 사용한다면 현재의 장소 데이터만으로 충분하지 않을 것 같다. 지금의 이름과 가족이 부르던 이름이 다를 수 있기 때문이다.,ai,2,synth.observer04,top5-r2-D01-041,persona_extension,Paragraphica,observer,r2.memory_custodian,가족의 이야기를 다룬다고 가정한 관찰자,interpretation,absent_places
synth.owner01,생성 이미지 위에 우리가 기억하는 가게와 길을 손으로 표시해보고 싶다. 장치가 만든 풍경을 가족의 기억에 맞는 정답으로 고치는 일과는 다르다.,ai,1,synth.observer04,top5-r2-D01-042,persona_extension,Paragraphica,observer,r2.memory_custodian,가족의 이야기를 다룬다고 가정한 관찰자,proposal,family_annotations
synth.owner01,완성도 높은 이미지보다 그때 왜 그 반경을 골랐는지 적은 메모를 가져가고 싶다. 나중에는 그림보다 선택의 이유가 더 기억날 수도 있다.,ai,1,synth.observer04,top5-r2-D01-043,persona_extension,Paragraphica,observer,r2.memory_custodian,가족의 이야기를 다룬다고 가정한 관찰자,position,private_keepsake
synth.owner01,같은 집을 두 사람이 전혀 다르게 기억하면 결과를 한 장으로 합쳐야 할까? 나는 서로 다른 이미지 두 장을 그대로 남기는 편이 낫다.,ai,4,synth.observer04,top5-r2-D01-044,persona_extension,Paragraphica,observer,r2.memory_custodian,가족의 이야기를 다룬다고 가정한 관찰자,question,different_memories
synth.owner01,과거 이야기를 위해 현재 데이터를 바꾸고 싶지만 그것이 실제 과거의 복원으로 보이는 것은 원하지 않는다. 우리가 지금 과거를 상상했다는 시간을 함께 남기겠다.,ai,1,synth.observer04,top5-r2-D01-045,persona_extension,Paragraphica,observer,r2.memory_custodian,가족의 이야기를 다룬다고 가정한 관찰자,tradeoff,memory_and_present
synth.owner01,장소를 정확히 전달해야 하는 현장 보고에는 채택하지 않겠다. 반대로 같은 자료가 다른 이미지가 되는 이유를 토론하는 교육에는 쓸 만하다.,ai,4,synth.observer05,top5-r2-D01-046,persona_extension,Paragraphica,observer,r2.practice_trainer,실제 수행과 반복 수업을 중시하는 지도자 역할의 관찰자,position,job_fit
synth.owner01,수업에서 사용한다면 체험 뒤 실제 사진과 생성 이미지를 다른 사람에게 설명하게 하겠다. 장치를 떠난 뒤에도 차이를 전달하는지가 중요하다.,ai,2,synth.observer05,top5-r2-D01-047,persona_extension,Paragraphica,observer,r2.practice_trainer,실제 수행과 반복 수업을 중시하는 지도자 역할의 관찰자,proposal,transfer_task
synth.owner01,강사가 생성 모델의 모든 설정을 알아야 체험을 운영할 수 있는가? 담당자가 바뀌어도 핵심 활동을 이어갈 수 있어야 도입을 검토하겠다.,ai,4,synth.observer05,top5-r2-D01-048,persona_extension,Paragraphica,observer,r2.practice_trainer,실제 수행과 반복 수업을 중시하는 지도자 역할의 관찰자,question,staff_skill
synth.owner01,장치 가격보다 한 학기 동안 재료와 서비스에 얼마가 드는지 먼저 보고 싶다. 구매 뒤에도 유지할 수 있는 수업이어야 한다.,ai,4,synth.observer05,top5-r2-D01-049,persona_extension,Paragraphica,observer,r2.practice_trainer,실제 수행과 반복 수업을 중시하는 지도자 역할의 관찰자,priority,operating_budget
synth.owner01,"처음 보는 수업에서는 신기한 장치라는 이유만으로 관심을 끌 수 있겠다. 그러나 다음 시간에도 같은 생성 버튼만 누른다면 정규 활동으로 채택하지 않겠다. 다른 반경이나 장소 설명을 선택한 이유를 서로 검토하고, 장치 없이도 이미지의 성격을 설명하는 활동으로 이어질 때 반복해서 쓰겠다. 내가 필요한 것은 지속할 수 있는 수업이다.",ai,2,synth.observer05,top5-r2-D01-050,persona_extension,Paragraphica,observer,r2.practice_trainer,실제 수행과 반복 수업을 중시하는 지도자 역할의 관찰자,tradeoff,value_without_novelty
synth.owner02,인터뷰 자료를 설명하는 데 모델이 만든 서사를 그대로 붙이지 않겠다. 사진 제공자의 말과 기계가 덧붙인 문장을 독자가 구분할 수 있어야 한다.,ai,3,synth.peer01,top5-r2-D02-001,persona_extension,The Anemoia Device,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,position,memory_evidence
synth.owner02,사진의 설명을 내가 직접 쓰고 그 문장으로 향을 만드는 경로를 택하고 싶다. 이미지 해석까지 모두 맡기는 것이 이 장치의 필수 조건일 필요는 없다.,ai,2,synth.peer01,top5-r2-D02-002,persona_extension,The Anemoia Device,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,proposal,authored_caption
synth.owner02,사진 밖의 사건이 기억의 중심일 때는 어떤 입력이 가능한가? 사진만으로 그날의 이야기를 정하게 하고 싶지 않다.,ai,4,synth.peer01,top5-r2-D02-003,persona_extension,The Anemoia Device,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,question,unseen_context
synth.owner02,이 향은 과거 사건의 증거가 아니라 오늘 사진을 해석한 창작물로 보관하겠다.,ai,3,synth.peer01,top5-r2-D02-004,persona_extension,The Anemoia Device,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,position,material_testimony
synth.owner02,서사를 수정할 수 있다는 것만으로는 충분하지 않다. 수정하지 않은 부분이 사실처럼 남을 수 있어 내 말과 모델의 말을 처음부터 구별하겠다.,ai,2,synth.peer01,top5-r2-D02-005,persona_extension,The Anemoia Device,peer_student,r2.documentarian,기록의 근거를 중시하는 창작 학생,tradeoff,source_of_story
synth.owner02,향의 종류를 늘리기보다 다음 배합을 위한 청소부터 간단하게 만들겠다.,ai,3,synth.peer02,top5-r2-D02-006,persona_extension,The Anemoia Device,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,priority,cleaning_labor
synth.owner02,향료병과 튜브를 특정 공급처에서만 구해야 하는가? 부품을 구하지 못하면 사진과 서사 기능이 살아 있어도 물리적인 체험은 중단된다.,ai,2,synth.peer02,top5-r2-D02-007,persona_extension,The Anemoia Device,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,question,consumable_lockin
synth.owner02,개인 소장품을 많이 만드는 대신 소량의 시험 배합으로 충분히 비교하는 체험을 제안한다. 결과가 마음에 들지 않을 때 버릴 액체도 줄어든다.,ai,3,synth.peer02,top5-r2-D02-008,persona_extension,The Anemoia Device,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,proposal,small_volume
synth.owner02,반투명 외관보다 혼합부를 쉽게 분리할 수 있는 조립 방식을 택하겠다. 보이는 장치와 손이 닿아 고칠 수 있는 장치는 다르다.,ai,1,synth.peer02,top5-r2-D02-009,persona_extension,The Anemoia Device,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,position,serviceable_assembly
synth.owner02,많은 향을 준비하는 대신 네 재료의 조합을 깊게 다루겠다. 재료가 적다는 제약이 배합에 대한 토론을 더 구체적으로 만들 수 있다.,ai,4,synth.peer02,top5-r2-D02-010,persona_extension,The Anemoia Device,peer_student,r2.repair_maker,수리와 재사용을 우선하는 제작 학생,tradeoff,fewer_materials
synth.owner02,사진과 닮지 않은 향도 환영한다.,ai,1,synth.peer03,top5-r2-D02-011,persona_extension,The Anemoia Device,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,position,unfaithful_memory
synth.owner02,같은 사진에 관점만 바꾸어 세 개의 배합을 만들고 차례로 맡는 짧은 공연을 제안한다. 관점의 변화가 사건의 순서처럼 느껴지는지 탐색하겠다.,ai,3,synth.peer03,top5-r2-D02-012,persona_extension,The Anemoia Device,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,proposal,olfactory_score
synth.owner02,서사는 끝까지 읽지 않아도 된다. 향을 맡은 관객이 먼저 자기 문장을 쓴 다음 기계의 문장과 마주치게 하고 싶다.,ai,4,synth.peer03,top5-r2-D02-013,persona_extension,The Anemoia Device,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,position,delayed_language
synth.owner02,서로 다른 사진을 가져온 두 사람이 하나의 배합을 협상한다면 누구의 장면도 아닌 향이 나올까? 그 어긋남이 작업의 소재가 될 것 같다.,ai,4,synth.peer03,top5-r2-D02-014,persona_extension,The Anemoia Device,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,question,shared_mixing
synth.owner02,펌프가 움직이는 소리와 액체가 모이는 시간도 작품에 남기고 싶다. 향만 즉시 받는 매끈한 장치로 바꾸면 만드는 과정의 긴장이 줄어들 수 있다.,ai,2,synth.peer03,top5-r2-D02-015,persona_extension,The Anemoia Device,peer_student,r2.improviser,우연과 어긋남을 활용하는 공연 창작 학생,tradeoff,visible_mechanics
synth.owner02,이번 프로젝트에서는 네 펌프가 낼 수 있는 차이가 관객에게 구분되는지부터 다루겠다. 기억과 감정 전체를 설명하는 과제까지 동시에 맡지는 않겠다.,ai,4,synth.peer04,top5-r2-D02-016,persona_extension,The Anemoia Device,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,priority,one_question
synth.owner02,사진 설명문을 고정하고 감정 선택만 바꾸어 서사와 배합을 비교하겠다. 두 모델이 함께 만드는 변화를 한 번에 설명하려면 과제 범위가 너무 커진다.,ai,4,synth.peer04,top5-r2-D02-017,persona_extension,The Anemoia Device,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,proposal,pipeline_reduction
synth.owner02,모델 두 개를 거치는 구성이 관객에게 어떤 이점을 주는가? 하나를 빼도 같은 체험을 만들 수 있다면 남은 시간을 혼합부에 쓰겠다.,ai,1,synth.peer04,top5-r2-D02-018,persona_extension,The Anemoia Device,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,question,benefit_of_second_model
synth.owner02,감정 설정을 바꿔도 관객이 향 차이를 구분하지 못한다면 그 결과도 발표하겠다. 그때는 향을 더 늘리기보다 연결 방식을 다시 생각할 수 있다.,ai,3,synth.peer04,top5-r2-D02-019,persona_extension,The Anemoia Device,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,position,accepting_negative_result
synth.owner02,완성된 외관보다 실제 네 재료가 어떻게 섞였는지 확인할 수 있는 시제품이 필요하다. 다만 액체가 작동한다는 사실을 감정 표현의 성공과 같게 보고 싶지는 않다.,ai,4,synth.peer04,top5-r2-D02-020,persona_extension,The Anemoia Device,peer_student,r2.scoped_prototyper,학기 안에 답할 질문을 좁히는 학생,tradeoff,prototype_scope
synth.owner02,공동체 기록 모임이라면 사진을 고르는 사람과 다이얼을 돌리는 사람을 분리해보고 싶다. 한 사람이 해석을 독점하지 않도록 역할을 돌아가며 맡게 하겠다.,ai,4,synth.peer05,top5-r2-D02-021,persona_extension,The Anemoia Device,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,proposal,group_authoring
synth.owner02,단체사진을 가져온 한 사람이 다른 사람의 기억까지 향으로 표현해도 되는가? 사진 소유와 그 안의 경험을 해석할 권한은 같은 문제가 아니다.,ai,1,synth.peer05,top5-r2-D02-022,persona_extension,The Anemoia Device,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,question,shared_photo_rights
synth.owner02,공동체 사진에 어울리는 향 하나를 정하는 것이 이 모임의 목적은 아니다. 어떤 배합이 자기 기억과 맞지 않는다고 말하는 사람이 있다면 그 의견을 다수의 선택으로 지우지 않겠다. 다른 향을 남길 수도 있고 아무 향도 만들지 않을 수도 있다. 공동 작업의 결과에는 완성된 액체뿐 아니라 끝내 합의하지 않은 연결도 포함하고 싶다.,ai,3,synth.peer05,top5-r2-D02-023,persona_extension,The Anemoia Device,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,position,optout_from_consensus
synth.owner02,배합을 시작하기 전에 참여자가 재료를 어떻게 부르는지 적어보고 싶다. 모델이 제시한 감정 어휘만으로 모임의 언어가 정해지지 않게 하겠다.,ai,2,synth.peer05,top5-r2-D02-024,persona_extension,The Anemoia Device,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,proposal,community_vocabulary
synth.owner02,함께 향을 맡으면 이야기가 이어질 수 있지만 개인적인 사진을 모두가 보는 것은 다른 결정이다. 사진 공개와 향 공유를 각각 선택하게 하겠다.,ai,4,synth.peer05,top5-r2-D02-025,persona_extension,The Anemoia Device,peer_student,r2.community_codesigner,공동 결정에 관심을 두는 학생,tradeoff,public_and_intimate
synth.owner02,짧게 들른 전시라면 내 사진을 찾고 올리는 데 시간을 쓰지 않겠다. 눈앞의 샘플 한 장으로 바로 조작할 수 있을 때 참여할 것 같다.,ai,1,synth.observer01,top5-r2-D02-026,persona_extension,The Anemoia Device,observer,r2.hurried_visitor,짧게 들르는 방문객,position,short_visit
synth.owner02,향을 섞는 동안 줄 밖으로 나가 있어도 되는가? 결과가 나올 때까지 계속 장치 앞을 지켜야 한다면 체험을 포기할 수 있다.,ai,3,synth.observer01,top5-r2-D02-027,persona_extension,The Anemoia Device,observer,r2.hurried_visitor,짧게 들르는 방문객,question,ownership_of_waiting
synth.owner02,향을 소장하지 않고 현장에서 한 번 맡고 끝내고 싶다.,ai,4,synth.observer01,top5-r2-D02-028,persona_extension,The Anemoia Device,observer,r2.hurried_visitor,짧게 들르는 방문객,position,no_souvenir
